Year,Round,EventName,DriverAbbr,DriverNumber,TeamName,GridPosition,Position,ClassifiedLaps,TotalRaceLaps,Status,Points,internal_overtakes,external_overtakes,competitive_threats,competitive_opportunities,season_phase,tournament_criticality,is_mathematically_locked_out,is_mathematically_safe,quali_gap_seconds,within_team_pts_gap_before,is_leading_teammate,driver_ct,driver_co,driver_pts_gap_to_p1,times_overtaken_total,driver_experience,sc_lap_fraction,vsc_lap_fraction,CircuitType_street,CircuitLength_km,DRS_Zones,IsSprintWeekend,IsRainy,RainyLapFraction,AirTemp_mean,TrackTemp_mean,Humidity_mean,WindSpeed_mean
2019,15,Singapore Grand Prix,VER,33,Red Bull Racing,4,3,61,61,Finished,15,0,3,6,2,0.7142857142857143,0.8888888888888888,0,0,0.5960000000000036,151,1,9,2,99,0,35,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,HAM,44,Mercedes,2,4,61,61,Finished,12,0,2,2,0,0.7142857142857143,0.2222222222222222,1,0,0.1910000000000025,63,1,4,0,0,0,35,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,BOT,77,Mercedes,5,5,61,61,Finished,10,0,1,2,0,0.7142857142857143,0.2222222222222222,1,0,0.1910000000000025,-63,0,4,1,63,0,35,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,ALB,23,Red Bull Racing,6,6,61,61,Finished,8,0,2,6,2,0.7142857142857143,0.8888888888888888,0,0,0.5960000000000036,-151,0,11,5,250,0,14,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,NOR,4,McLaren,9,7,61,61,Finished,6,0,0,6,1,0.7142857142857143,0.7777777777777778,0,0,1.355000000000004,-33,0,6,9,259,0,14,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,GAS,10,Toro Rosso,11,8,61,61,Finished,4,0,2,4,3,0.7142857142857143,0.7777777777777778,0,0,2.4819999999999993,32,1,14,4,219,1,35,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,HUL,27,Renault,8,9,61,61,Finished,2,0,4,5,2,0.7142857142857143,0.7777777777777778,0,0,1.8780000000000001,-3,0,8,8,253,1,35,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,GIO,99,Alfa Romeo Racing,10,10,61,61,Finished,1,1,2,2,5,0.7142857142857143,0.7777777777777778,0,0,2.480000000000004,-28,0,2,12,281,4,14,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,GRO,8,Haas F1 Team,17,11,61,61,Finished,0,1,4,1,6,0.7142857142857143,0.7777777777777778,0,0,3.433000000000007,-10,0,3,11,276,2,35,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,SAI,55,McLaren,7,12,61,61,Finished,0,0,3,6,1,0.7142857142857143,0.7777777777777778,0,0,1.355000000000004,33,1,13,4,226,0,35,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,STR,18,Racing Point,16,13,61,61,Finished,0,0,5,3,4,0.7142857142857143,0.7777777777777778,0,0,2.403000000000006,-8,0,5,10,265,4,35,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,RIC,3,Renault,20,14,61,61,Finished,0,0,5,5,2,0.7142857142857143,0.7777777777777778,0,0,1.8780000000000001,3,1,11,5,250,9,35,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,KVY,26,Toro Rosso,14,15,61,61,Finished,0,0,2,4,3,0.7142857142857143,0.7777777777777778,0,0,2.4819999999999993,-32,0,10,7,251,8,14,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,KUB,88,Williams,19,16,61,61,Finished,0,0,1,0,6,0.7142857142857143,0.6666666666666666,0,1,4.650000000000006,1,1,1,13,283,6,14,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,MAG,20,Haas F1 Team,13,17,61,61,Finished,0,1,0,1,6,0.7142857142857143,0.7777777777777778,0,0,3.433000000000007,10,1,4,11,266,9,35,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,RAI,7,Alfa Romeo Racing,12,18,50,61,Collision,0,0,0,2,5,0.7142857142857143,0.7777777777777778,0,0,2.480000000000004,28,1,8,8,253,3,35,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,PER,11,Racing Point,15,19,43,61,Engine,0,0,2,3,4,0.7142857142857143,0.7777777777777778,0,0,2.403000000000006,8,1,7,9,257,1,35,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,15,Singapore Grand Prix,RUS,63,Williams,18,20,35,61,Collision,0,0,0,0,6,0.7142857142857143,0.6666666666666666,0,1,4.650000000000006,-1,0,0,14,284,0,14,0.22388059701492538,0,1,4.94,3,0,FALSE,0,29.965,35.753,66.455,1.857
2019,16,Russian Grand Prix,HAM,44,Mercedes,2,1,53,53,Finished,26,0,0,1,0,0.7619047619047619,0.1111111111111111,1,0,0.402000000000001,65,1,4,0,0,0,36,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,BOT,77,Mercedes,4,2,53,53,Finished,18,0,1,1,0,0.7619047619047619,0.1111111111111111,1,0,0.402000000000001,-65,0,3,1,65,0,36,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,LEC,16,Ferrari,1,3,53,53,Finished,15,0,0,1,1,0.7619047619047619,0.2222222222222222,0,0,0,6,1,1,2,96,0,36,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,VER,33,Red Bull Racing,9,4,53,53,Finished,12,0,3,1,1,0.7619047619047619,0.2222222222222222,0,0,0.6820000000000022,158,1,1,2,96,0,36,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,ALB,23,Red Bull Racing,0,5,53,53,Finished,10,0,8,1,1,0.7619047619047619,0.2222222222222222,0,0,0.6820000000000022,-158,0,12,2,254,0,15,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,SAI,55,McLaren,5,6,53,53,Finished,8,0,1,6,1,0.7619047619047619,0.7777777777777778,0,0,1.593999999999994,27,1,13,1,238,3,36,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,PER,11,Racing Point,11,7,53,53,Finished,6,0,2,3,3,0.7619047619047619,0.6666666666666666,0,0,2.3299999999999983,8,1,6,8,269,3,36,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,NOR,4,McLaren,7,8,53,53,Finished,4,0,0,6,1,0.7619047619047619,0.7777777777777778,0,0,1.593999999999994,-27,0,7,6,265,3,15,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,MAG,20,Haas F1 Team,13,9,53,53,Finished,2,0,1,1,5,0.7619047619047619,0.6666666666666666,0,0,1.8889999999999958,10,1,4,10,278,3,36,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,HUL,27,Renault,6,10,53,53,Finished,1,1,5,5,1,0.7619047619047619,0.6666666666666666,0,0,1.6610000000000014,-1,0,9,4,263,1,36,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,STR,18,Racing Point,14,11,53,53,Finished,0,0,0,3,3,0.7619047619047619,0.6666666666666666,0,0,2.3299999999999983,-8,0,5,9,277,2,36,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,KVY,26,Toro Rosso,19,12,53,53,Finished,0,2,0,4,2,0.7619047619047619,0.6666666666666666,0,0,2.3220000000000027,-36,0,9,4,263,1,15,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,RAI,7,Alfa Romeo Racing,15,13,53,53,Finished,0,1,2,2,4,0.7619047619047619,0.6666666666666666,0,0,2.409000000000006,27,1,7,6,265,0,36,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,GAS,10,Toro Rosso,16,14,53,53,Finished,0,0,0,4,2,0.7619047619047619,0.6666666666666666,0,0,2.3220000000000027,36,1,14,1,227,5,36,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,GIO,99,Alfa Romeo Racing,12,15,53,53,Finished,0,0,0,2,4,0.7619047619047619,0.6666666666666666,0,0,2.409000000000006,-27,0,2,12,292,3,15,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,KUB,88,Williams,18,16,28,53,Brakes,0,0,0,0,6,0.7619047619047619,0.6666666666666666,0,1,3.7279999999999944,1,1,1,13,295,2,15,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,RUS,63,Williams,17,17,27,53,Brakes,0,0,0,0,6,0.7619047619047619,0.6666666666666666,0,1,3.7279999999999944,-1,0,0,14,296,2,15,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,VET,5,Ferrari,3,18,26,53,Power loss,0,0,0,1,1,0.7619047619047619,0.2222222222222222,0,0,0,-6,0,1,4,102,0,36,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,RIC,3,Renault,10,19,24,53,Collision,0,0,2,5,1,0.7619047619047619,0.6666666666666666,0,0,1.6610000000000014,1,1,11,3,262,1,36,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,16,Russian Grand Prix,GRO,8,Haas F1 Team,8,20,1,53,Collision,0,0,0,1,5,0.7619047619047619,0.6666666666666666,0,0,1.8889999999999958,-10,0,3,11,288,0,36,0.171875,0,1,5.848,2,0,TRUE,0.0076,22.03,34.332,67.415,1.874
2019,17,Japanese Grand Prix,BOT,77,Mercedes,3,1,53,53,Finished,25,0,0,1,0,0.8095238095238095,0.1111111111111111,1,0,0.22900000000001342,-73,0,3,1,73,0,37,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,VET,5,Ferrari,1,2,53,53,Finished,18,0,0,1,1,0.8095238095238095,0.2222222222222222,0,0,0,-21,0,0,3,128,0,37,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,HAM,44,Mercedes,4,3,53,53,Finished,16,0,0,1,0,0.8095238095238095,0.1111111111111111,1,0,0.22900000000001342,73,1,1,0,0,0,37,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,ALB,23,Red Bull Racing,6,4,53,53,Finished,12,0,1,0,1,0.8095238095238095,0.1111111111111111,0,1,0.7870000000000061,-160,0,12,2,270,0,16,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,SAI,55,McLaren,7,5,53,53,Finished,10,0,0,6,0,0.8095238095238095,0.6666666666666666,1,0,1.240000000000009,31,1,13,1,256,0,37,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,LEC,16,Ferrari,2,6,52,53,+1 Lap,8,0,10,1,1,0.8095238095238095,0.2222222222222222,0,0,0,21,1,2,1,107,0,37,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,GAS,10,Toro Rosso,9,7,52,53,+1 Lap,6,1,1,4,2,0.8095238095238095,0.6666666666666666,0,0,1.7150000000000034,36,1,14,0,253,2,37,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,PER,11,Racing Point,17,8,52,53,+1 Lap,4,1,1,3,3,0.8095238095238095,0.6666666666666666,0,0,2.281000000000006,14,1,7,6,289,2,37,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,STR,18,Racing Point,12,9,52,53,+1 Lap,2,0,1,3,3,0.8095238095238095,0.6666666666666666,0,0,2.281000000000006,-14,0,4,10,303,4,37,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,KVY,26,Toro Rosso,14,10,52,53,+1 Lap,1,0,6,4,2,0.8095238095238095,0.6666666666666666,0,0,1.7150000000000034,-36,0,7,6,289,3,16,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,NOR,4,McLaren,8,11,52,53,+1 Lap,0,0,6,6,0,0.8095238095238095,0.6666666666666666,1,0,1.240000000000009,-31,0,11,3,287,2,16,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,RAI,7,Alfa Romeo Racing,13,12,52,53,+1 Lap,0,1,3,2,4,0.8095238095238095,0.6666666666666666,0,0,2.190000000000012,27,1,6,8,291,5,37,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,GRO,8,Haas F1 Team,10,13,52,53,+1 Lap,0,0,1,1,5,0.8095238095238095,0.6666666666666666,0,0,2.0800000000000125,-12,0,3,11,314,5,37,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,GIO,99,Alfa Romeo Racing,11,14,52,53,+1 Lap,0,0,1,2,4,0.8095238095238095,0.6666666666666666,0,0,2.190000000000012,-27,0,2,12,318,4,16,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,MAG,20,Haas F1 Team,19,15,52,53,+1 Lap,0,0,1,1,5,0.8095238095238095,0.6666666666666666,0,0,2.0800000000000125,12,1,5,9,302,5,37,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,RUS,63,Williams,18,16,51,53,+2 Laps,0,0,0,0,6,0.8095238095238095,0.6666666666666666,0,1,3.3000000000000114,-1,0,0,14,322,6,16,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,KUB,88,Williams,0,17,51,53,+2 Laps,0,0,0,0,6,0.8095238095238095,0.6666666666666666,0,1,3.3000000000000114,1,1,1,13,321,1,16,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,VER,33,Red Bull Racing,5,18,14,53,Brakes,0,0,0,0,1,0.8095238095238095,0.1111111111111111,0,1,0.7870000000000061,160,1,1,2,110,1,37,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,RIC,3,Renault,16,19,52,53,Disqualified,0,1,7,5,1,0.8095238095238095,0.6666666666666666,0,0,2.555000000000007,0,0,9,4,288,1,37,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,17,Japanese Grand Prix,HUL,27,Renault,15,20,52,53,Disqualified,0,0,1,5,1,0.8095238095238095,0.6666666666666666,0,0,2.555000000000007,0,0,9,4,288,3,37,0,0,0,5.807,1,0,FALSE,0,21.619,32.184,57.478,5.469
2019,18,Mexican Grand Prix,HAM,44,Mercedes,3,1,71,71,Finished,25,0,1,0,0,0.8571428571428571,0,1,1,0.5040000000000049,64,1,1,0,0,0,38,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,VET,5,Ferrari,2,2,71,71,Finished,18,0,0,1,0,0.8571428571428571,0.1111111111111111,1,0,0.26600000000000534,-11,0,0,2,126,0,38,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,BOT,77,Mercedes,6,3,71,71,Finished,15,0,2,0,0,0.8571428571428571,0,1,1,0.5040000000000049,-64,0,3,1,64,1,38,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,LEC,16,Ferrari,1,4,71,71,Finished,13,0,0,1,0,0.8571428571428571,0.1111111111111111,1,0,0.26600000000000534,11,1,2,1,115,0,38,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,ALB,23,Red Bull Racing,5,5,71,71,Finished,10,0,0,0,1,0.8571428571428571,0.1111111111111111,0,1,0,-148,0,12,2,274,0,17,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,VER,33,Red Bull Racing,4,6,71,71,Finished,8,0,10,0,1,0.8571428571428571,0.1111111111111111,0,1,0,148,1,0,2,126,0,38,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,PER,11,Racing Point,11,7,71,71,Finished,6,0,1,3,3,0.8571428571428571,0.6666666666666666,0,0,1.929000000000002,16,1,11,3,301,1,38,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,RIC,3,Renault,13,8,71,71,Finished,4,0,1,5,1,0.8571428571428571,0.6666666666666666,0,0,2.1270000000000095,0,0,7,5,304,0,38,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,GAS,10,Toro Rosso,10,9,70,71,+1 Lap,2,0,6,4,2,0.8571428571428571,0.6666666666666666,0,0,1.7109999999999985,41,1,13,1,263,3,38,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,HUL,27,Renault,12,10,70,71,+1 Lap,1,0,2,5,1,0.8571428571428571,0.6666666666666666,0,0,2.1270000000000095,0,0,7,5,304,3,38,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,KVY,26,Toro Rosso,9,11,70,71,+1 Lap,0,0,6,4,2,0.8571428571428571,0.6666666666666666,0,0,1.7109999999999985,-41,0,7,5,304,1,17,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,STR,18,Racing Point,16,12,70,71,+1 Lap,0,0,0,3,3,0.8571428571428571,0.6666666666666666,0,0,1.929000000000002,-16,0,5,9,317,2,38,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,SAI,55,McLaren,7,13,70,71,+1 Lap,0,0,1,6,0,0.8571428571428571,0.6666666666666666,1,0,1.2560000000000002,41,1,14,0,262,4,38,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,GIO,99,Alfa Romeo Racing,15,14,70,71,+1 Lap,0,0,1,2,4,0.8571428571428571,0.6666666666666666,0,0,2.209000000000003,-27,0,2,12,334,1,17,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,MAG,20,Haas F1 Team,17,15,69,71,+2 Laps,0,1,0,1,5,0.8571428571428571,0.6666666666666666,0,0,3.6780000000000115,12,1,4,10,318,6,38,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,RUS,63,Williams,19,16,69,71,+2 Laps,0,0,0,0,6,0.8571428571428571,0.6666666666666666,0,1,4.064999999999998,-1,0,0,14,338,4,17,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,GRO,8,Haas F1 Team,18,17,69,71,+2 Laps,0,0,0,1,5,0.8571428571428571,0.6666666666666666,0,0,3.6780000000000115,-12,0,3,11,330,6,38,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,KUB,88,Williams,20,18,69,71,+2 Laps,0,0,0,0,6,0.8571428571428571,0.6666666666666666,0,1,4.064999999999998,1,1,1,13,337,4,17,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,RAI,7,Alfa Romeo Racing,14,19,58,71,Overheating,0,1,4,2,4,0.8571428571428571,0.6666666666666666,0,0,2.209000000000003,27,1,6,8,307,0,38,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,18,Mexican Grand Prix,NOR,4,McLaren,8,20,48,71,Withdrew,0,0,0,6,0,0.8571428571428571,0.6666666666666666,1,0,1.2560000000000002,-41,0,10,4,303,1,17,0,0,0,4.304,3,0,FALSE,0,23.203,41.633,46.288,1.327
2019,19,United States Grand Prix,BOT,77,Mercedes,1,1,56,56,Finished,25,1,0,0,0,0.9047619047619048,0,1,1,0,-74,0,0,0,74,0,39,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,HAM,44,Mercedes,5,2,56,56,Finished,18,0,0,0,0,0.9047619047619048,0,1,1,0,74,1,0,0,0,1,39,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,VER,33,Red Bull Racing,3,3,56,56,Finished,15,0,1,0,0,0.9047619047619048,0,1,1,0.06700000000000728,146,1,0,2,143,0,39,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,LEC,16,Ferrari,4,4,56,56,Finished,13,0,0,0,0,0.9047619047619048,0,1,1,0.012000000000000455,6,1,2,0,127,1,39,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,ALB,23,Red Bull Racing,6,5,56,56,Finished,10,0,13,0,0,0.9047619047619048,0,1,1,0.06700000000000728,-146,0,6,2,289,0,18,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,RIC,3,Renault,9,6,56,56,Finished,8,1,2,5,1,0.9047619047619048,0.6666666666666666,0,0,1.4590000000000032,3,1,10,4,325,2,39,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,NOR,4,McLaren,8,7,56,56,Finished,6,1,4,5,0,0.9047619047619048,0.5555555555555556,1,0,0.8179999999999978,-41,0,8,5,328,2,18,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,SAI,55,McLaren,7,8,55,56,+1 Lap,4,0,1,5,0,0.9047619047619048,0.5555555555555556,1,0,0.8179999999999978,41,1,7,1,287,3,39,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,HUL,27,Renault,11,9,55,56,+1 Lap,2,0,3,5,1,0.9047619047619048,0.6666666666666666,0,0,1.4590000000000032,-3,0,8,5,328,4,39,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,PER,11,Racing Point,0,10,55,56,+1 Lap,1,0,5,3,2,0.9047619047619048,0.5555555555555556,0,0,1.8920000000000101,22,1,11,3,320,3,39,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,RAI,7,Alfa Romeo Racing,17,11,55,56,+1 Lap,0,0,2,2,4,0.9047619047619048,0.6666666666666666,0,0,2.1970000000000027,27,1,6,8,332,4,39,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,KVY,26,Toro Rosso,13,12,55,56,+1 Lap,0,0,4,3,2,0.9047619047619048,0.5555555555555556,0,0,1.527000000000001,-43,0,7,7,329,1,18,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,STR,18,Racing Point,14,13,55,56,+1 Lap,0,0,3,3,2,0.9047619047619048,0.5555555555555556,0,0,1.8920000000000101,-22,0,5,6,342,0,39,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,GIO,99,Alfa Romeo Racing,16,14,55,56,+1 Lap,0,0,1,2,4,0.9047619047619048,0.6666666666666666,0,0,2.1970000000000027,-27,0,2,9,359,3,18,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,GRO,8,Haas F1 Team,15,15,55,56,+1 Lap,0,0,0,1,5,0.9047619047619048,0.6666666666666666,0,0,1.7830000000000013,-12,0,3,8,355,4,39,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,GAS,10,Toro Rosso,10,16,54,56,Suspension,0,0,0,3,2,0.9047619047619048,0.5555555555555556,0,0,1.527000000000001,43,1,8,0,286,4,39,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,RUS,63,Williams,18,17,54,56,+2 Laps,0,1,0,0,5,0.9047619047619048,0.5555555555555556,0,1,3.3430000000000035,-1,0,0,11,363,4,18,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,MAG,20,Haas F1 Team,12,18,53,56,Brakes,0,0,1,1,5,0.9047619047619048,0.6666666666666666,0,0,1.7830000000000013,12,1,4,7,343,5,39,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,KUB,88,Williams,19,19,31,56,Oil leak,0,0,0,0,5,0.9047619047619048,0.5555555555555556,0,1,3.3430000000000035,1,1,1,10,362,2,18,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,19,United States Grand Prix,VET,5,Ferrari,2,20,8,56,Suspension,0,0,0,0,0,0.9047619047619048,0,1,1,0.012000000000000455,-6,0,1,1,133,1,39,0,0,0,5.513,2,0,FALSE,0,21.476,29.082,29.243,2.553
2019,20,Brazilian Grand Prix,VER,33,Red Bull Racing,1,1,71,71,Finished,25,0,1,0,0,0.9523809523809523,0,1,1,0,151,1,1,1,146,0,40,0.23333333333333334,0,0,4.309,2,0,FALSE,0,21.017,46.453,60.289,1.288
2019,20,Brazilian Grand Prix,GAS,10,Toro Rosso,6,2,71,71,Finished,18,0,4,2,2,0.9523809523809523,0.4444444444444444,0,0,1.266999999999996,43,1,0,2,304,1,40,0.23333333333333334,0,0,4.309,2,0,FALSE,0,21.017,46.453,60.289,1.288
2019,20,Brazilian Grand Prix,SAI,55,McLaren,20,3,71,71,Finished,15,1,8,1,0,0.9523809523809523,0.1111111111111111,1,0,1.3649999999999949,39,1,1,1,301,1,40,0.23333333333333334,0,0,4.309,2,0,FALSE,0,21.017,46.453,60.289,1.288
